,Board,Chapter - Concept Name,Chapter Concept Name,Chapter Name,Chapter No.,Ekstep Comments,Ekstep comments,Grade,Keywords,Medium,Netscribes Comments,Netscribes comments,State/Centre,Sub-Topic,Subject,Textbook Name,Topic - Concept Name,Topic Name,Type
231,CBSE,Physical Features of India,,Physical Features of India,2,,,Class 9,"The Peninsular Plateau, old crystalline, igneous, metamorphic rock, Gondwana land, valley, rounded hill, Central Highland, Deccan Plateau, The Vindhyan range, sandy, rocky desert, Rajasthan, Chambal, Bundelkhand, Baghelkhand, The Chotanagpur plateau, Damodar river, waterfall in Chotanagpur Plateau, river Narmada, Kaimur hill, Maikal range, Meghalaya, Karbi-Anglong Plateau, North Cachar Hill, Western Ghat, the Eastern Ghat, Thal, Bhor, the Pal Ghat, the Anai Mudi, Doda Betta, Mahendragiri, highest peak, Eastern Ghat, Shevroy Hill, the Javadi Hills, Udagamandalam, Kodaikanal, Ooty, volcanic origin, black soil, The Aravali Hill, Gujarat, Delhi, Betwa, Ken, Sind, Garo, Khasi, Jantia Hill, Deccan Trap, Social Science, Geography",English,,,Centre,The Peninsular Plateau,Geography,Contemporary India - I,Physiographic Divisions of India,Major Physiographic Divisions,K-12
232,CBSE,Physical Features of India,,Physical Features of India,2,,,Class 9,"Indian Desert, western margin, Aravali Hill, rainfall, vegetation cover, Luni, Barchan, longitudinal dune, Indo-Pakistan boundary, Jaisalmer, Streams, sand, Social Science, Geography",English,,,Centre,The Indian Desert,Geography,Contemporary India - I,Physiographic Divisions of India,Major Physiographic Divisions,K-12
233,CBSE,Physical Features of India,,Physical Features of India,2,,,Class 9,"The Coastal Plains, The Peninsular plateau, Arabian Sea, west, the Bay of Bengal, western coast, Western Ghat, Social Science, Geography,",English,,,Centre,The Coastal Plains,Geography,Contemporary India - I,Physiographic Divisions of India,Major Physiographic Divisions,K-12
234,CBSE,Physical Features of India,,Physical Features of India,2,,,Class 9,"The Islands, Lakshadweep Island, Malabar coast, Kerala, coral island, Laccadive, Minicoy, Amindive, Corals, Lakshadweep, Kavaratti island, flora, fauna, Bay of Bengal, Andaman and Nicobar islands, volcano, Barren island, civilisation, industrialisation, fishing, port activity, Social Science, Geography,",English,,,Centre,The Islands,Geography,Contemporary India - I,Physiographic Divisions of India,Major Physiographic Divisions,K-12
235,CBSE,Drainage in India,,Drainage,3,,Chapter Concept: Drainage in India,Class 9,"Drainage, drainage basin, river system, water divide, Social Science, Geography",English,,,Centre,,Geography,Contemporary India - I,,,K-12
236,CBSE,Drainage in India,,Drainage,3,,Chapter Concept: Drainage in India,Class 9,"Drainage system, the Himalayan rivers, the Peninsular river, perennial, Indus, Brahmaputra, Gorge, Social Science, Geography,",English,,,Centre,,Geography,Contemporary India - I,Drainage Systems in India,Drainage Systems in India,K-12
237,CBSE,Drainage in India,,Drainage,3,,Chapter Concept: Drainage in India,Class 9,"Drainage Patterns, dendritic, trellis, rectangular, radial pattern, Social Science, Geography,",English,,,Centre,Drainage Patterns,Geography,Contemporary India - I,Drainage Systems in India,Drainage Systems in India,K-12
238,CBSE,Drainage in India,,Drainage,3,,Chapter Concept: Drainage in India,Class 9,"Himalayan Rivers, river system, the Indus, the Ganga, Brahmaputra, Source of River, Upper Course, Middle Course, Ox-Bow Lake, Lower, Social Science, Geography",English,,,Centre,,Geography,Contemporary India - I,Himalayan Rivers,The Himalayan Rivers,K-12
239,CBSE,Drainage in India,,Drainage,3,,Chapter Concept: Drainage in India,Class 9,"Indus river system, Tibet, Lake Mansarowar, Ladakh, Jammu and Kashmir, the Zaskar, the Nubra, the Shyok, the Hunza, Baltistan, Gilgit, Attock, the Satluj, the Beas, the Ravi, the Chenab, the Jhelum, Mithankot, Pakistan, Himachal Pradesh, Punjab, Indus Water Treaty, Social Science, Geography",English,,,Centre,The Indus River System,Geography,Contemporary India - I,Himalayan Rivers,The Himalayan Rivers,K-12
240,CBSE,Drainage in India,,Drainage,3,,Chapter Concept: Drainage in India,Class 9,"Ganga River System, Bhagirathi, Gangotri Glacier, Alaknanda, Devaprayag, Uttarakhand, the Yamuna, the Ghaghara, the Gandak, the Kosi, Allahabad, the Nepal Himalaya, extensive agricultural land, peninsular upland, Chambal, Farakka, West Bengal, Hooghly, Bay of Bengal, Bangladesh, Brahmaputra, Meghna, Sunderban delta, marshland, Royal Bengal tiger, Gandak, Kosi, the chambal, Betwa, Son, Social Science, Geography",English,,,Centre,The Ganga River System,Geography,Contemporary India - I,Himalayan Rivers,The Himalayan Rivers,K-12
241,CBSE,Drainage in India,,Drainage,3,,Chapter Concept: Drainage in India,Class 9,"Brahmaputra River System, the Himalaya, Namcha Barwa, India, Arunachal Pradesh, gorge, the Dihang, the Dibang, the Lohit, Assam, Tsang Po, Tibet, Jamuna, Bangladesh, high rainfall, rises from Mansarowar Lake, channel shift, Social Science, Geography,",English,,,Centre,The Brahmaputra River System,Geography,Contemporary India - I,Himalayan Rivers,The Himalayan Rivers,K-12
242,CBSE,Drainage in India,,Drainage,3,,Topic Concept: Peninsular Rivers of India,Class 9,"The Peninsular Rivers, Peninsular India, Western Ghat, the Mahanadi, the Godavari, the Krishna, the Kaveri, Social Science, Geography,",English,,,Centre,,Geography,Contemporary India - I,Peninsular Rivers of India,The Peninsular Rivers,K-12
243,CBSE,Drainage in India,,Drainage,3,,Topic Concept: Peninsular Rivers of India,Class 9,"Narmada Basin, Amarkantak hill, Madhya Pradesh, Marble rocks, Jabalpur, Dhuadhar falls, deep gorge, Social Science, Geography,",English,,,Centre,The Narmada Basin,Geography,Contemporary India - I,Peninsular Rivers of India,The Peninsular Rivers,K-12
244,CBSE,Drainage in India,,Drainage,3,,Topic Concept: Peninsular Rivers of India,Class 9,"Tapi Basin, Satpura range, Betul district, Madhya Pradesh, Gujarat, Maharashtra, Western Ghat, Social Science, Geography,",English,,,Centre,The Tapi Basin,Geography,Contemporary India - I,Peninsular Rivers of India,The Peninsular Rivers,K-12
245,CBSE,Drainage in India,,Drainage,3,,Topic Concept: Peninsular Rivers of India,Class 9,"Godavari Basin, Largest Peninsular River, Western Ghat, Nasik district, Maharashtra, Madhya Pradesh, Odisha, Social Science, Geography,",English,,,Centre,The Godavari Basin,Geography,Contemporary India - I,Peninsular Rivers of India,The Peninsular Rivers,K-12
246,CBSE,Drainage in India,,Drainage,3,,Topic Concept: Peninsular Rivers of India,Class 9,"Mahanadi Basin, highland, Chhattisgarh, Maharashtra, Chhattisgarh, Jharkhand, Odisha, Social Science, Geography,",English,,,Centre,The Mahanadi Basin,Geography,Contemporary India - I,Peninsular Rivers of India,The Peninsular Rivers,K-12
247,CBSE,Drainage in India,,Drainage,3,,Topic Concept: Peninsular Rivers of India,Class 9,"Krishna basin, Mahabaleshwar, Bay of Bengal, the krishna river, The Tungabhadra, the Koyana, the Ghatprabha, Social Science, Geography,",English,,,Centre,The Krishna Basin,Geography,Contemporary India - I,Peninsular Rivers of India,The Peninsular Rivers,K-12
248,CBSE,Drainage in India,,Drainage,3,,Topic Concept: Peninsular Rivers of India,Class 9,"Kaveri Basin, Brahmagri range, Western Ghat, Bay of Bengal, south of Cuddalore, Tamil Nadu, Amravati, Social Science, Geography,",English,,,Centre,The Kaveri Basin,Geography,Contemporary India - I,Peninsular Rivers of India,The Peninsular Rivers,K-12
249,CBSE,Drainage in India,,Drainage,3,,Topic Concept:Lakes of India,Class 9,"Lake, Valley, Kashmir, Dal lake, shikaras, boating, swimming, Srinagar, Social Science, Geography",English,,,Centre,,Geography,Contemporary India - I,Lakes of India,Lakes,K-12
250,CBSE,Drainage in India,,Drainage,3,,,Class 9,"Role of rivers, Economy, basic natural resource, irrigation, navigation, hydro-power generation, Social Science, Geography",English,,,Centre,,Geography,Contemporary India - I,Role of Rivers in the Economy,Role of Rivers in the Economy,K-12
251,CBSE,Drainage in India,,Drainage,3,,,Class 9,"Domestic, municipal, industrial, agricultural demand, sewage, industrial effluent, adequate, Social Science, Geography,",English,,,Centre,,Geography,Contemporary India - I,River Pollution,River Pollution,K-12
252,CBSE,Climate - India,,Climate,4,,"Chapter Concept : Climate - India (if you put just climate, it includes global climate); so pls change  in other columns too. ",Class 9,"Climate, Weather, cool, hot, windy, calm, cloudy, bright, wet, dry, monsoon, Social Science, Geography,",English,,,Centre,,Geography,Contemporary India - I,,,K-12
253,CBSE,Climate - India,,Climate,4,,,Class 9,"Latitude, altitude, pressure, wind system, distance, sea, continentality, ocean current, relief feature, relief, Social Science, Geography",English,,,Centre,,Geography,Contemporary India - I,Climatic Controls,Climatic Controls,K-12
254,CBSE,Climate - India,,Climate,4,,,Class 9,"Latitude, altitude, pressure, wind system, distance, sea, continentality, ocean current, relief feature, relief, north, Himalaya, Social Science, Geography",English,,,Centre,,Geography,Contemporary India - I,Factors Affecting India’s Climate,Factors Affecting India’s Climate,K-12
255,CBSE,Climate - India,,Climate,4,,,Class 9,"Latitude, Tropic of Cancer, Rann of Kuchchh, Mizoram, north, Tropic, subtropical climate, Social Science, Geography,",English,,,Centre,Latitude,Geography,Contemporary India - I,Factors Affecting India’s Climate,Factors Affecting India’s Climate,K-12
256,CBSE,Climate - India,,Climate,4,,,Class 9,"Altitude, Himalaya, Central Asia, Social Science, Geography,",English,,,Centre,Altitude,Geography,Contemporary India - I,Factors Affecting India’s Climate,Factors Affecting India’s Climate,K-12
257,CBSE,Climate - India,,Climate,4,,,Class 9,"Pressure, Wind, Pressure, surface wind, Upper air circulation, Western cyclonic disturbance, tropical cyclone, Coriolis force, jet stream, Social Science, Geography,",English,,,Centre,Pressure and Winds,Geography,Contemporary India - I,Factors Affecting India’s Climate,Factors Affecting India’s Climate,K-12
258,CBSE,Climate - India,,Climate,4,,,Class 9,"Indian Monsoon, climate, India, monsoon wind, Arab, Arrival, Monsoon, Differential heating, cooling, land, water, landmass, Social Science, Geography",English,,,Centre,,Geography,Contemporary India - I,Indian Monsoon,The Indian Monsoon,K-12
259,CBSE,Climate - India,,Climate,4,,,Class 9,"Inter Tropical Convergence Zone, equatorial latitude, low pressure, North east trade wind, Southeast Trade wind, converge, parallel, equator, Social Science, Geography",English,,,Centre,Inter Tropical Convergence Zone,Geography,Contemporary India - I,Indian Monsoon,The Indian Monsoon,K-12
260,CBSE,Climate - India,,Climate,4,,,Class 9,"El Nino, Peru, child, periodic warm current, Peruvian current, sea surface temperature, Trade wind, Social Science, Geography,",English,,,Centre,El Nino,Geography,Contemporary India - I,Indian Monsoon,The Indian Monsoon,K-12
261,CBSE,Climate - India,,Climate,4,,,Class 9,"Monsoon, Onset, monsoon, withdrawal, burst, pulsating, nature, June, September, pre monsoon shower, Indian peninsula, Social Science, Geography,",English,,,Centre,,Geography,Contemporary India - I,Onset of the Monsoon and Withdrawal,The Onset of the Monsoon and Withdrawal,K-12
262,CBSE,Climate - India,,Climate,4,,,Class 9,"Season, monsoon, climate, variation, temperature, weather, cold, hot, Social Science, Geography",English,,,Centre,,Geography,Contemporary India - I,Seasons,The Seasons,K-12
263,CBSE,Climate - India,,Climate,4,,,Class 9,"Cold weather, season, November, December, January, February, Chennai, eastern coast, Social Science, Geography",English,,,Centre,The Cold Weather Season (Winter),Geography,Contemporary India - I,Seasons,The Seasons,K-12
264,CBSE,Climate - India,,Climate,4,,,Class 9,"Hot Weather, Season, northward movement, sun, global heat, March, May, Gujarat, Madhya Pradesh, peninsular, Social Science, Geography",English,,,Centre,The Hot Weather Season (Summer),Geography,Contemporary India - I,Seasons,The Seasons,K-12
265,CBSE,Climate - India,,Climate,4,,,Class 9,"Monsoon, Rainy Season, low pressure, subtropical area, southern ocean, Monsoon, Indian peninsula, south west monsoon, Social Science, Geography",English,,,Centre,Advancing Monsoon (The Rainy Season),Geography,Contemporary India - I,Seasons,The Seasons,K-12
266,CBSE,Climate - India,,Climate,4,,,Class 9,"Post monsoon, October November, low pressure trough, northern plain, Mawsynram, wettest place, earth, stalagmite, stalactite cave, Bay of Bengal, Social Science, Geography",English,,,Centre,Retreating/Post Monsoons (The Transition Season),Geography,Contemporary India - I,Seasons,The Seasons,K-12
267,CBSE,Climate - India,,Climate,4,,Topic Concept: Distribution of Rainfall in India,Class 9,"Distribution, Rain fall, western coast, Rajasthan, Gujarat, Deccan plateau, Sahyadri, Leh, Jammu and Kashmir, Social Science, Geography,",English,,,Centre,,Geography,Contemporary India - I,Distribution of Rainfall in India,Distribution of Rainfall,K-12
268,CBSE,Climate - India,,Climate,4,,,Class 9,"Monsoon, Unifying Bond, peninsular plateau, central Asia, Himalayas, Seasonal Rainfall, June, September, Annual Rainfall, Indian landscape, Social Science, Geography",English,,,Centre,,Geography,Contemporary India - I,Unifying influence on Indian subcontinent,Monsoon As a Unifying Bond,K-12
269,CBSE,Natural Vegetation and Wild Life - India,,Natural Vegetation and Wild Life,5,,Chapter concept: Natural Vegetation and Wild Life - India (change in all rows) ,Class 9,"Natural Vegetation, wild life, virgin vegetation, flora, fauna, Social Science, Geography,",English,,,Centre,,Geography,Contemporary India - I,,,K-12
270,CBSE,Natural Vegetation and Wild Life - India,,Natural Vegetation and Wild Life,5,,,Class 9,"Land, Vegetation different, Plateau, plain, mountain, nature of land, agriculture, grassland, woodland, Social Science, Geography,",English,,,Centre,Land,Geography,Contemporary India - I,Relief,Relief,K-12
271,CBSE,Natural Vegetation and Wild Life - India,,Natural Vegetation and Wild Life,5,,,Class 9,"Soil, type of soil, cactus, thorny bush, deltaic soil, mangrov, deltaic vegetation, Social Science, Geography,",English,,,Centre,Soil,Geography,Contemporary India - I,Relief,Relief,K-12
